GO_ID,GO_term,Gene_Count,Wilcoxon_P,Wilcoxon_Adj,Cluster_Term,setSize,enrichmentScore,NES,Cluster_P,Cluster_Adj,Cluster_Q,rank,leading_edge,core_enrichment,log2err,source,GProfiler_Term,GProfiler_P,GProfiler_Significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences,Methods_Included,Methods_Significant
GO:0006633,fatty acid biosynthetic process,15.0,0.2611190142301578,0.5286458570303808,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006636,unsaturated fatty acid biosynthetic process,9.0,0.2502275377112896,0.5144865261353617,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006744,ubiquinone biosynthetic process,7.0,0.1888863448296263,0.4378486889891116,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006812,monoatomic cation transport,14.0,0.0123367007018607,0.1173138093572452,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006813,potassium ion transport,5.0,0.6194118839152403,0.8101274251137758,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006817,phosphate ion transport,5.0,0.4392256333815438,0.7112439914033325,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006820,monoatomic anion transport,6.0,0.1397082787341826,0.3760440047993091,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006857,oligopeptide transport,16.0,0.1439594612162082,0.3776908728639388,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006869,lipid transport,34.0,0.1025098554096179,0.3161518905156443,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006874,intracellular calcium ion homeostasis,7.0,0.6147624267788123,0.8101274251137758,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006879,intracellular iron ion homeostasis,9.0,0.1531913729347533,0.3888704082189894,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006887,exocytosis,5.0,0.112062458888579,0.330184030653849,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006890,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",25.0,0.0594420202179154,0.25310795705693,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006891,intra-Golgi vesicle-mediated transport,11.0,0.558208128216775,0.7691385482736358,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006892,post-Golgi vesicle-mediated transport,13.0,0.022212798200617,0.1606560097082554,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006897,endocytosis,9.0,0.6580922999691514,0.8336677888284836,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006900,vesicle budding from membrane,18.0,0.5034391430949594,0.7408394367345782,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006913,nucleocytoplasmic transport,6.0,0.409331681674021,0.6874698746023313,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006914,autophagy,5.0,0.6961997072446034,0.858863190245679,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006950,response to stress,105.0,0.0458427696901688,0.2187643473947909,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006952,defense response,249.0,0.59137006105355,0.7981681805630735,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006955,immune response,30.0,0.0172327145622635,0.1404147112480732,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006970,response to osmotic stress,44.0,0.0124763772599744,0.1173138093572452,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006974,DNA damage response,18.0,0.6876735469520924,0.8547354820873464,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006995,cellular response to nitrogen starvation,15.0,0.3471579014338012,0.6243285901990856,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0007004,telomere maintenance via telomerase,5.0,0.5009599336507196,0.7408394367345782,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0007005,mitochondrion organization,17.0,0.5047798565090031,0.7408394367345782,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0007015,actin filament organization,8.0,0.2973061282277862,0.5805385935808844,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0007017,microtubule-based process,15.0,0.7032313892834859,0.8633821144398409,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0007018,microtubule-based movement,41.0,0.0777699504319449,0.2785146040031933,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0007019,microtubule depolymerization,6.0,0.1279940514766245,0.3579494659939498,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0007020,microtubule nucleation,5.0,0.9803144042661384,0.9908231344803236,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0007030,Golgi organization,16.0,0.5192894920513857,0.7434513335225913,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0007059,chromosome segregation,8.0,0.9869161946859816,0.9954413998680678,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0007064,mitotic sister chromatid cohesion,13.0,0.4376031751489111,0.7112439914033325,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0007080,mitotic metaphase chromosome alignment,11.0,0.4812194298903347,0.7366641950605419,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0007129,homologous chromosome pairing at meiosis,6.0,0.6819454793295154,0.8492151252027929,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0007131,reciprocal meiotic recombination,7.0,0.9941947985040098,0.9954413998680678,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0007165,signal transduction,334.0,0.0060616087953628,0.0869709088030318,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0007166,cell surface receptor signaling pathway,34.0,0.2197245998199377,0.4736455721584454,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0007178,cell surface receptor protein serine/threonine kinase signaling pathway,40.0,0.0084884325834524,0.1082592906789854,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0008033,tRNA processing,15.0,0.3797031052188577,0.6599202033589088,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0008104,intracellular protein localization,15.0,0.4603058257568652,0.7267986722476819,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0008299,isoprenoid biosynthetic process,7.0,0.8472118544256375,0.9272965570827872,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0008356,asymmetric cell division,6.0,0.3563454445833927,0.6373658358402146,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0008380,RNA splicing,39.0,0.7876034772731917,0.9168744681456918,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0008610,lipid biosynthetic process,41.0,0.1315308282794998,0.3632232078011292,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0008643,carbohydrate transport,15.0,0.0070439327580542,0.0989148004322514,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009061,anaerobic respiration,9.0,0.527353318202355,0.745295910093264,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009073,aromatic amino acid biosynthetic process,5.0,0.07374967645804,0.2773934821895322,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009083,branched-chain amino acid catabolic process,5.0,0.0285340212999015,0.1712041277994094,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009085,L-lysine biosynthetic process,6.0,0.9590253342874596,0.9849279863176889,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009101,glycoprotein biosynthetic process,57.0,0.0295850229476994,0.1743403137989429,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009116,nucleoside metabolic process,5.0,0.5220267533945644,0.7436495319466315,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009134,nucleoside diphosphate catabolic process,5.0,0.3181417462602237,0.5994784077832161,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009203,ribonucleoside triphosphate catabolic process,5.0,0.3181417462602237,0.5994784077832161,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009251,glucan catabolic process,6.0,0.7942958618934061,0.917563919641167,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009266,response to temperature stimulus,21.0,0.3166011528802275,0.5994784077832161,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009308,amine metabolic process,8.0,0.1407316199779232,0.3760440047993091,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009408,response to heat,49.0,0.8237726364985044,0.9191131899786916,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009409,response to cold,72.0,0.4714660613566152,0.7287297435488665,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009414,response to water deprivation,92.0,0.0037851411866292,0.0639705686065994,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009416,response to light stimulus,15.0,0.0759827981328473,0.2785146040031933,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009447,putrescine catabolic process,5.0,0.2206533515445158,0.4736455721584454,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009553,embryo sac development,7.0,0.0564719582138192,0.2436045256282397,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009555,pollen development,60.0,0.361812779289058,0.6436561572258174,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009556,microsporogenesis,10.0,0.254546530287192,0.5201260371193397,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009561,megagametogenesis,7.0,0.8436261003225352,0.9264446359615194,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009611,response to wounding,59.0,0.1464054162586408,0.3804235225618226,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009615,response to virus,9.0,0.3191599836779468,0.5994784077832161,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009617,response to bacterium,83.0,0.0095989371274747,0.1082592906789854,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009620,response to fungus,37.0,0.5036357771379487,0.7408394367345782,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009624,response to nematode,24.0,0.0264182532250187,0.1653752982411626,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009626,plant-type hypersensitive response,9.0,0.6006878075631907,0.8063263876937962,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009627,systemic acquired resistance,24.0,0.5088229566352411,0.7413314599983645,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009630,gravitropism,12.0,0.6111815016771696,0.8094530772805743,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009631,cold acclimation,17.0,0.0473164888547955,0.2226136427319581,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009637,response to blue light,15.0,0.2540415427164882,0.5201260371193397,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009646,response to absence of light,14.0,0.4216925913813872,0.7010506556970165,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009651,response to salt stress,95.0,0.1987483865549543,0.4502702776367988,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009663,plasmodesma organization,5.0,0.0786093572607133,0.2785146040031933,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009695,jasmonic acid biosynthetic process,7.0,0.0481961911831161,0.2226136427319581,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009704,de-etiolation,5.0,0.2252601778089606,0.4768833762333036,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009723,response to ethylene,17.0,0.0094871837027266,0.1082592906789854,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009733,response to auxin,100.0,0.4182221644377375,0.6970369407295626,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009734,auxin-activated signaling pathway,15.0,0.0119875411818973,0.1163496644125334,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009735,response to cytokinin,11.0,0.9213445306277664,0.9666931276301468,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009736,cytokinin-activated signaling pathway,8.0,0.731932562608667,0.8783190751304004,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009737,response to abscisic acid,126.0,0.2652718277572251,0.5321937224513643,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009738,abscisic acid-activated signaling pathway,16.0,0.4336799844105272,0.7102451357591761,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009739,response to gibberellin,25.0,0.0659250465772981,0.26688640290508,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009740,gibberellic acid mediated signaling pathway,5.0,0.5517477568756008,0.7641328237448929,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009741,response to brassinosteroid,14.0,0.7492513477850364,0.8910016027713946,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009742,brassinosteroid mediated signaling pathway,19.0,0.1104144926094632,0.3282593023524583,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009744,response to sucrose,21.0,0.0709956315285821,0.2760490312009868,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009749,response to glucose,20.0,0.005296102623269,0.0832244697942275,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009751,response to salicylic acid,43.0,0.0088064547100681,0.1082592906789854,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009753,response to jasmonic acid,33.0,0.0030142720196426,0.0578989210364871,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009755,hormone-mediated signaling pathway,7.0,0.463637611019508,0.7268428106244069,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009787,regulation of abscisic acid-activated signaling pathway,10.0,0.0540972525297602,0.236451567348621,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009788,negative regulation of abscisic acid-activated signaling pathway,19.0,0.6295251052706816,0.8130852631676122,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009789,positive regulation of abscisic acid-activated signaling pathway,18.0,0.0149468948057086,0.1309522417628566,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009791,post-embryonic development,7.0,0.6613073672283311,0.8346519820598842,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009793,embryo development ending in seed dormancy,36.0,0.5464144549480341,0.7633293417261695,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009807,lignan biosynthetic process,6.0,0.7640043499577945,0.9035430533557224,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009825,multidimensional cell growth,5.0,0.0840959244833668,0.2892276106628655,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009826,unidimensional cell growth,16.0,0.1692490667022005,0.4152579331726853,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009845,seed germination,25.0,0.9562081142969894,0.9845512565304416,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009846,pollen germination,20.0,0.3180468011563219,0.5994784077832161,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009856,pollination,7.0,0.8373826164439049,0.9226586424924494,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009860,pollen tube growth,44.0,0.8151709515120946,0.9191131899786916,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009862,"systemic acquired resistance, salicylic acid mediated signaling pathway",6.0,0.4275860211147221,0.7052963202759763,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009867,jasmonic acid mediated signaling pathway,6.0,0.7652735860997709,0.9035430533557224,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009873,ethylene-activated signaling pathway,13.0,0.0855170342264236,0.2894422696894339,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009903,chloroplast avoidance movement,14.0,0.6615852164419083,0.8346519820598842,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009904,chloroplast accumulation movement,14.0,0.4699279923980631,0.728626981729134,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009909,regulation of flower development,18.0,0.817091013115173,0.9191131899786916,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009910,negative regulation of flower development,8.0,0.0126201219157036,0.1173138093572452,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009958,positive gravitropism,12.0,0.0511461732252143,0.2314003817109891,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009959,negative gravitropism,13.0,0.9002572181389081,0.9609701126454364,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009960,endosperm development,7.0,0.4107518045563136,0.6874698746023313,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0009966,regulation of signal transduction,38.0,0.4954799346840047,0.7394586569071618,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010017,red or far-red light signaling pathway,6.0,0.8526144254298048,0.9301248277416052,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010025,wax biosynthetic process,7.0,0.910779394376648,0.9637662813952976,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010027,thylakoid membrane organization,12.0,0.489180908734118,0.7385594518046342,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010029,regulation of seed germination,14.0,0.1470922285388104,0.3807092973945682,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010030,positive regulation of seed germination,6.0,0.1206817349118511,0.3448049568910032,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010039,response to iron ion,14.0,0.0903764756342037,0.2909810875462613,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010043,response to zinc ion,8.0,0.5070471177289138,0.7408394367345782,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010052,guard cell differentiation,9.0,0.9432724935048608,0.9755871314437567,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010073,meristem maintenance,21.0,0.1487312505790272,0.3825308349976709,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010074,maintenance of meristem identity,5.0,0.7707294338355891,0.903985285296664,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010078,maintenance of root meristem identity,7.0,0.4285209461070705,0.7052963202759763,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010082,regulation of root meristem growth,10.0,0.5230211136307218,0.7436495319466315,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010099,regulation of photomorphogenesis,7.0,0.3076270626925483,0.5919354559098599,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010118,stomatal movement,8.0,0.1668330335243359,0.4108574706196334,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010119,regulation of stomatal movement,7.0,0.0094103977212674,0.1082592906789854,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010161,red light signaling pathway,5.0,0.4592549022170582,0.7267986722476819,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010167,response to nitrate,12.0,0.6500143182499669,0.8292630201349668,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010183,pollen tube guidance,16.0,0.7037872387403552,0.8633821144398409,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010187,negative regulation of seed germination,6.0,0.9012734844356444,0.9609701126454364,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010192,mucilage biosynthetic process,6.0,0.6457801704354087,0.8259978924173832,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010196,nonphotochemical quenching,6.0,0.0101058793662355,0.1093423013395979,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010200,response to chitin,7.0,0.523934897507854,0.7436495319466315,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010208,pollen wall assembly,7.0,0.9111972115010086,0.9637662813952976,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010214,seed coat development,13.0,0.0133545746505313,0.1213021946243169,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010224,response to UV-B,7.0,0.5977437504765128,0.8051242353357112,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010227,floral organ abscission,7.0,0.070469851497816,0.2760490312009868,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010228,vegetative to reproductive phase transition of meristem,13.0,0.7176419846187372,0.8736357449158657,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010256,endomembrane system organization,6.0,0.5824123524667701,0.7921542788174833,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010274,hydrotropism,12.0,0.207529285971063,0.4643028092911918,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010286,heat acclimation,23.0,0.1053590364323402,0.3189768992905714,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010305,leaf vascular tissue pattern formation,5.0,0.258849282399328,0.5272855752578904,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010311,lateral root formation,7.0,0.1309650541040007,0.3632232078011292,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010315,auxin export across the plasma membrane,5.0,0.0240256075370811,0.1623390993478598,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010374,stomatal complex development,10.0,0.4831782929039807,0.7366641950605419,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010375,stomatal complex patterning,6.0,0.078912471134238,0.2785146040031933,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010405,arabinogalactan protein metabolic process,9.0,0.3870450537184391,0.6669705886531849,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010431,seed maturation,6.0,0.2136092902602101,0.4691649214506815,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010446,response to alkaline pH,5.0,0.1954015273376056,0.4477951668153462,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010449,root meristem growth,5.0,0.8269463627159019,0.920378751083466,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010467,gene expression,8.0,0.893330275092871,0.9609701126454364,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010468,regulation of gene expression,79.0,0.4004566282036217,0.6795182555528407,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010476,gibberellin mediated signaling pathway,5.0,0.1808107552411856,0.4312684519409598,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010483,pollen tube reception,7.0,0.7839071224561338,0.9157145147275192,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010497,plasmodesmata-mediated intercellular transport,7.0,0.0265088603972875,0.1653752982411626,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010584,pollen exine formation,13.0,0.915628548601948,0.9653591726474212,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010628,positive regulation of gene expression,11.0,0.4040186374995123,0.6837238480760977,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010629,negative regulation of gene expression,16.0,0.315161974262606,0.5994784077832161,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010928,regulation of auxin mediated signaling pathway,10.0,0.2882897595606067,0.5679738546567178,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010929,positive regulation of auxin mediated signaling pathway,5.0,0.2159720636463115,0.4704341980414706,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0010960,magnesium ion homeostasis,7.0,0.0982018006221045,0.3086342305266144,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0012501,programmed cell death,11.0,0.0903804893136114,0.2909810875462613,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0015693,magnesium ion transport,10.0,0.3823799308890334,0.6623904314613178,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0015749,monosaccharide transmembrane transport,6.0,0.0518193005224018,0.2326580839781306,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0015780,nucleotide-sugar transmembrane transport,5.0,0.7269308314958862,0.877373240149092,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0015790,UDP-xylose transmembrane transport,5.0,0.0151170553201501,0.1309522417628566,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0015908,fatty acid transport,9.0,0.0420562021459946,0.2057723416421769,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0015914,phospholipid transport,13.0,0.8362033117236163,0.9226586424924494,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0015918,sterol transport,11.0,0.0028173632667604,0.0578989210364871,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0015986,proton motive force-driven ATP synthesis,11.0,0.4393540016864262,0.7112439914033325,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0016036,cellular response to phosphate starvation,12.0,0.4055209741776885,0.6845111073076072,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0016042,lipid catabolic process,13.0,0.0032830728147788,0.058511115170108,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0016070,RNA metabolic process,21.0,0.1731434965089824,0.4204464876369772,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0016102,diterpenoid biosynthetic process,20.0,0.0876895312589553,0.2909319727525698,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0016114,terpenoid biosynthetic process,21.0,0.1071714213881787,0.3229823658273879,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0016226,iron-sulfur cluster assembly,10.0,0.3529926002022732,0.6330845547105987,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0016255,attachment of GPI anchor to protein,7.0,0.0715217944475283,0.2760490312009868,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0016485,protein processing,6.0,0.7360820920851088,0.8816954279059379,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0016554,cytidine to uridine editing,11.0,0.1177457742085464,0.3393546330901337,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0016579,protein deubiquitination,21.0,0.0220681695682068,0.1606560097082554,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0016925,protein sumoylation,7.0,0.5484788214628764,0.763704688112866,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0016926,protein desumoylation,5.0,0.910247098598934,0.9637662813952976,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0016973,poly(A)+ mRNA export from nucleus,5.0,0.458789455289866,0.7267986722476819,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0017148,negative regulation of translation,14.0,0.940532893396455,0.9744924798142232,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0017183,protein histidyl modification to diphthamide,9.0,0.6213885252478828,0.8101274251137758,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0018171,peptidyl-cysteine oxidation,5.0,0.8031556320253052,0.917563919641167,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0018394,peptidyl-lysine acetylation,7.0,0.2796906967996415,0.5526822152328246,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
